,Wine,Vintage,Format,Cost,Qty,Negoce
341,LEOVILLE POYFERRE,2002.0,"1,5L",132.0,12,Twins
342,LEOVILLE POYFERRE,2003.0,75cl,129.0,12,Twins
343,LEOVILLE POYFERRE,2003.0,"1,5L",258.0,12,Twins
344,LEOVILLE POYFERRE,2004.0,75cl,69.0,12,Twins
345,LEOVILLE POYFERRE,2004.0,"1,5L",138.0,12,Twins
346,LEOVILLE POYFERRE,2005.0,75cl,95.0,12,Twins
347,LEOVILLE POYFERRE,2005.0,"1,5L",216.0,12,Twins
348,LEOVILLE POYFERRE,2006.0,75cl,57.0,12,Twins
349,LEOVILLE POYFERRE,2010.0,75cl,105.0,12,Twins
350,LEOVILLE POYFERRE,2011.0,75cl,49.0,12,Twins
351,LEOVILLE POYFERRE,2012.0,75cl,48.0,12,Twins
352,LEOVILLE POYFERRE,2013.0,75cl,42.0,12,Twins
353,LAGRANGE,1998.0,75cl,49.0,12,Twins
354,LAGRANGE,1999.0,75cl,49.0,12,Twins
355,LAGRANGE,2005.0,75cl,59.0,12,Twins
356,LAGRANGE,2005.0,"1,5L",116.0,12,Twins
357,LAGRANGE,2006.0,75cl,43.5,12,Twins
358,LAGRANGE,2008.0,75cl,38.95,12,Twins
359,LAGRANGE,2010.0,75cl,39.6,12,Twins
360,LAGRANGE,2011.0,75cl,27.6,12,Twins
361,ARUMS DE LAGRANGE,2014.0,75cl,14.95,12,Twins
362,LANGOA BARTON,2004.0,75cl,39.5,12,Twins
363,LANGOA BARTON,2011.0,75cl,32.5,12,Twins
364,BEYCHEVELLE  ,1975.0,"1,5L",180.0,12,Twins
365,BEYCHEVELLE  ,1979.0,75cl,75.0,12,Twins
366,BEYCHEVELLE  ,1983.0,75cl,89.0,12,Twins
367,BEYCHEVELLE  ,1985.0,75cl,90.0,12,Twins
368,BEYCHEVELLE  ,1988.0,75cl,92.0,12,Twins
369,BRANAIRE DUCRU,1990.0,"6,0L",795.0,12,Twins
370,BRANAIRE DUCRU,1998.0,75cl,52.0,12,Twins
371,BRANAIRE DUCRU,1999.0,"1,5L",105.0,12,Twins
372,BRANAIRE DUCRU,2005.0,75cl,68.0,12,Twins
373,BRANAIRE DUCRU,2007.0,"37,5cl",19.95,12,Twins
374,BRANAIRE DUCRU,2009.0,75cl,59.95,12,Twins
375,BRANAIRE DUCRU,2010.0,75cl,53.0,12,Twins
376,BRANAIRE DUCRU,2011.0,75cl,32.0,12,Twins
377,BRANAIRE DUCRU,2012.0,75cl,31.0,12,Twins
378,BRANAIRE DUCRU,2013.0,75cl,28.5,12,Twins
379,SAINT PIERRE,1995.0,75cl,66.0,12,Twins
380,SAINT PIERRE,1996.0,75cl,62.0,12,Twins
381,SAINT PIERRE,2008.0,75cl,35.0,12,Twins
382,SAINT PIERRE,2010.0,75cl,72.0,12,Twins
383,SAINT PIERRE,2011.0,75cl,31.75,12,Twins
384,SAINT PIERRE,2012.0,75cl,30.6,12,Twins
385,SAINT PIERRE,2013.0,75cl,27.6,12,Twins
386,TALBOT,1993.0,"5,0L",355.0,12,Twins
387,TALBOT,1993.0,"6,0L",420.0,12,Twins
388,TALBOT,1994.0,"1,5L",96.0,12,Twins
389,TALBOT,1994.0,"5,0L",355.0,12,Twins
390,TALBOT,1994.0,"6,0L",420.0,12,Twins
391,TALBOT,1998.0,"1,5L",135.0,12,Twins
392,TALBOT,2006.0,75cl,52.0,12,Twins
393,TALBOT,2009.0,75cl,53.0,12,Twins
394,TALBOT,2010.0,75cl,51.0,12,Twins
395,TALBOT,2011.0,75cl,42.0,12,Twins
396,TALBOT,2011.0,"1,5L",90.0,12,Twins
397,TALBOT,2012.0,75cl,37.0,12,Twins
398,GLORIA,1996.0,75cl,38.0,12,Twins
399,GLORIA,1998.0,75cl,32.5,12,Twins
400,GLORIA,2011.0,75cl,21.5,12,Twins
401,GLORIA,2013.0,75cl,19.8,12,Twins
402,LALANDE BORIE,2012.0,75cl,14.5,12,Twins
403,LALANDE BORIE,2013.0,75cl,13.95,12,Twins
404,MARGAUX,1983.0,75cl,575.0,12,Twins
405,MARGAUX,1989.0,75cl,450.0,12,Twins
406,MARGAUX ex-château,1994.0,75cl,370.0,12,Twins
