,Wine,Vintage,Format,Cost,Qty,Negoce
1693,TALBOT / CONNETABLE DE TALBOT,2013,750ml,18.5,408,RCA
1694,TALBOT / CONNETABLE DE TALBOT,2011,750ml,20.5,1200,RCA
1695,TALBOT / CONNETABLE DE TALBOT,2010,750ml,24.5,60,RCA
1696,TALBOT Caillou Blanc,2011,750ml,20.0,30,RCA
1697,TERTRE (DU),2006,750ml,34.0,18,RCA
1698,TERTRE DAUGAY,2006,750ml,19.5,12,RCA
1699,THIENPONT / CHARMES GODARD (LES),2010,750ml,5.5,492,RCA
1700,THIENPONT / PUYGUERAUD,2015,750ml,8.7,576,RCA
1701,THIENPONT / PUYGUERAUD,2013,750ml,9.2,600,RCA
1702,THIENPONT / PUYGUERAUD,2012,750ml,8.0,2400,RCA
1703,THIENPONT / PUYGUERAUD,2011,750ml,8.0,1152,RCA
1704,THIENPONT / PUYGUERAUD,2010,750ml,12.0,348,RCA
1705,TOUR CARNET (LA),2015,750ml,19.8,3000,RCA
1706,TOUR CARNET (LA),2014,750ml,18.9,6000,RCA
1707,TOUR CARNET (LA),2013,750ml,21.0,180,RCA
1708,TOUR CARNET (LA),2012,750ml,23.5,1680,RCA
1709,TOUR CARNET (LA),2011,750ml,24.0,120,RCA
1710,TOUR CARNET (LA),2010,750ml,31.0,156,RCA
1711,TOUR CARNET (LA),2009,750ml,32.0,42,RCA
1712,TOUR CARNET (LA),2007,750ml,35.5,12,RCA
1713,Tour Carnet / PENSEES de La Tour Carnet,2014,750ml,9.9,2400,RCA
1714,TOUR SAINT BONNET,2011,750ml,6.8,168,RCA
1715,TROIS CROIX (LES),1995,750ml,11.0,668,RCA
1716,TROPLONG MONDOT,2013,750ml,60.0,600,RCA
1717,TROPLONG MONDOT,2012,750ml,67.0,240,RCA
1718,TROPLONG MONDOT,2010,750ml,131.0,24,RCA
1719,TROPLONG MONDOT,2006,750ml,75.0,24,RCA
1720,TROPLONG MONDOT,1996,750ml,75.0,180,RCA
1721,TROTANOY,2006,750ml,110.0,6,RCA
1722,VALANDRAUD,2015,750ml,106.0,126,RCA
1723,VALANDRAUD,2012,750ml,95.0,84,RCA
1724,VALANDRAUD,2006,750ml,137.0,36,RCA
1725,VALANDRAUD,2004,750ml,100.0,12,RCA
1726,VALANDRAUD / VIRGINIE de VALANDRAUD,2015,750ml,25.0,180,RCA
1727,VALANDRAUD/VIRGINIE DE…,2012,750ml,26.5,12,RCA
1728,VEGA SICILIA UNICO,1998,750ml,300.0,2,RCA
1729,VIEUX CHÂTEAU CERTAN,2013,750ml,115.0,24,RCA
1730,VIEUX CHÂTEAU CERTAN,2004,750ml,100.0,12,RCA
1731,VILLARS,2005,750ml,14.5,72,RCA
1732,YQUEM (D'),2014,750ml,250.0,600,RCA
1733,YQUEM (D'),2013,750ml,250.0,105,RCA
1734,YQUEM (D'),2011,750ml,284.0,60,RCA
1735,YQUEM (D'),2009,750ml,440.0,72,RCA
1736,YQUEM (D'),2007,750ml,360.0,300,RCA
1737,YQUEM (D'),2003,750ml,285.0,60,RCA
1738,YQUEM (D'),1997,750ml,210.0,526,RCA
1739,YQUEM (D'),1996,750ml,188.0,2,RCA
1740,YQUEM (D'),1991,750ml,162.0,171,RCA
1741,YQUEM (D'),1990,750ml,290.0,132,RCA
1742,YQUEM (D'),1989,750ml,310.0,36,RCA
1743,YQUEM (D'),1988,750ml,335.0,72,RCA
1744,YQUEM (D'),1986,750ml,275.0,72,RCA
1745,YQUEM (D') / Y DE YQUEM,2015,750ml,92.0,120,RCA
1746,YQUEM (D') / Y DE YQUEM,2014,750ml,96.0,240,RCA
1747,YQUEM (D') / Y DE YQUEM,2013,750ml,108.0,36,RCA
1748,YQUEM (D') / Y DE YQUEM,2011,750ml,128.0,12,RCA
1749,YQUEM (D') / Y DE YQUEM,2005,750ml,148.0,24,RCA
1750,YQUEM (D'),2013,9000ml,3150.0,2,RCA
