,Wine,Vintage,Format,Cost,Qty,Negoce
441,CLOTTE (LA),2014,750ml,33.9,60,Twins
442,CONFIDENCES DE PRIEURE LICHINE  ,2014,750ml,12.5,60,Twins
443,CONNETABLE DE TALBOT,2011,750ml,18.55,60,Twins
444,CONNETABLE DE TALBOT,2014,750ml,18.0,60,Twins
445,COS D'ESTOURNEL ,2003,750ml,169.0,60,Twins
446,COS D'ESTOURNEL ,2005,750ml,175.0,60,Twins
447,COS D'ESTOURNEL ,2006,750ml,105.0,60,Twins
448,COS D'ESTOURNEL ,2008,750ml,102.0,60,Twins
449,COS D'ESTOURNEL ,2010,750ml,189.0,60,Twins
450,COS D'ESTOURNEL ,2013,750ml,81.5,60,Twins
451,COS D'ESTOURNEL ,2014,750ml,94.0,60,Twins
452,COS D'ESTOURNEL  blanc,2012,750ml,48.0,60,Twins
453,COS LABORY  ,2009,750ml,29.95,60,Twins
454,COUTET,1997,750ml,25.0,60,Twins
455,COUTET CUVEE MADAME,1997,750ml,200.0,60,Twins
456,COUTET CUVEE MADAME,2003,750ml,200.0,60,Twins
457,CROIX DE BEAUCAILLOU,2000,750ml,49.95,60,Twins
458,CROIX DE BEAUCAILLOU,2014,750ml,26.0,60,Twins
459,CROIX DE LABRIE,2001,750ml,45.0,60,Twins
460,CROIX DE LABRIE,2014,750ml,45.0,60,Twins
461,CROIZET BAGES,1964,750ml,69.0,60,Twins
462,CROIZET BAGES,1975,750ml,53.0,60,Twins
463,CROIZET BAGES,2000,750ml,42.0,60,Twins
464,CROIZET BAGES,2005,750ml,37.5,60,Twins
465,D'AIGUILHE,2014,750ml,12.5,60,Twins
466,DAME DE MONTROSE ,2012,750ml,21.0,60,Twins
467,DAME DE MONTROSE ,2014,750ml,23.0,60,Twins
468,DASSAULT,2008,750ml,24.5,60,Twins
469,DAUZAC,1988,750ml,53.0,60,Twins
470,DAUZAC,1990,750ml,60.0,60,Twins
471,DAUZAC,2013,750ml,22.0,60,Twins
472,DOISY DAENE BLANC,2015,750ml,11.75,60,Twins
473,DOMAINE DE CHEVALIER,2012,750ml,43.5,60,Twins
474,DOMAINE DE CHEVALIER ,1999,750ml,50.0,60,Twins
475,DOMAINE DE CHEVALIER ,2000,750ml,75.0,60,Twins
476,DOMAINE DE CHEVALIER ,2009,750ml,68.0,60,Twins
477,DOMAINE DE CHEVALIER ,2010,750ml,65.0,60,Twins
478,DOMAINE DE CHEVALIER ,2013,750ml,29.5,60,Twins
479,DOMAINE DE CHEVALIER ,2014,750ml,40.0,60,Twins
480,DOMAINE DE CHEVALIER BLANC,2014,750ml,62.0,60,Twins
481,DÔME (LE),2012,750ml,70.8,60,Twins
482,DOMINUS ,2011,750ml,120.0,60,Twins
483,DRAGON DE QUINTUS,2013,750ml,15.0,60,Twins
484,DU GLANA,2014,750ml,15.0,60,Twins
485,DUCRU BEAUCAILLOU ,2001,750ml,130.0,60,Twins
486,DUCRU BEAUCAILLOU ,2006,750ml,109.0,60,Twins
487,DUCRU BEAUCAILLOU ,2009,750ml,250.0,60,Twins
488,DUCRU BEAUCAILLOU ,2012,750ml,90.0,60,Twins
489,DUCRU BEAUCAILLOU ,2013,750ml,89.95,60,Twins
490,DUCRU BEAUCAILLOU ,2014,750ml,105.0,60,Twins
491,DUCRU BEAUCAILLOU ex-château,1982,750ml,350.0,60,Twins
492,DUCRU BEAUCAILLOU ex-château,1985,750ml,140.0,60,Twins
493,DUCRU BEAUCAILLOU ex-château,1986,750ml,140.0,60,Twins
494,DUCRU BEAUCAILLOU ex-château,1988,750ml,125.0,60,Twins
495,DUCRU BEAUCAILLOU ex-château,1989,750ml,130.0,60,Twins
496,DUHART MILON,2008,750ml,67.0,60,Twins
497,DUHART MILON,2014,750ml,48.0,60,Twins
498,DULUC DE BRANAIRE DUCRU,2012,750ml,14.75,60,Twins
499,DULUC DE BRANAIRE DUCRU,2013,750ml,14.4,60,Twins
500,DURFORT VIVENS,2001,750ml,48.0,60,Twins
501,DURFORT VIVENS,2005,750ml,48.0,60,Twins
502,DURFORT VIVENS,2009,750ml,44.5,60,Twins
503,DURFORT VIVENS,2010,750ml,39.0,60,Twins
504,ECHO DE LYNCH BAGES,2014,750ml,24.0,60,Twins
505,EGLISE CLINET,1999,750ml,125.0,60,Twins
506,EGLISE CLINET,2002,750ml,79.95,60,Twins
507,EGLISE CLINET,2004,750ml,110.0,60,Twins
508,EGLISE CLINET,2014,750ml,140.0,60,Twins
509,ESQUISSE DE TOUR FIGEAC,2014,750ml,11.4,60,Twins
510,EVANGILE,1988,750ml,129.0,60,Twins
511,EVANGILE,1995,750ml,153.0,60,Twins
512,EVANGILE,2009,750ml,350.0,60,Twins
513,EVANGILE,2010,750ml,197.0,60,Twins
514,EVANGILE,2011,750ml,107.0,60,Twins
515,EVANGILE,2012,750ml,105.0,60,Twins
516,EVANGILE,2013,750ml,99.0,60,Twins
517,EVANGILE,2014,750ml,95.0,60,Twins
518,FAUGERES,2011,750ml,21.5,60,Twins
519,FEYTIT CLINET,2014,750ml,37.0,60,Twins
520,FIEFS DE LAGRANGE,2013,750ml,13.95,60,Twins
521,FIEUZAL,2002,750ml,27.2,60,Twins
522,FIEUZAL,2003,750ml,24.5,60,Twins
523,FIEUZAL,2012,750ml,22.5,60,Twins
524,FIGEAC,2008,750ml,85.0,60,Twins
525,FIGEAC,2009,750ml,160.0,60,Twins
526,FIGEAC,2010,750ml,165.0,60,Twins
527,FIGEAC,2011,750ml,79.95,60,Twins
528,FIGEAC,2014,750ml,85.0,60,Twins
529,FLEUR CARDINALE,2013,750ml,21.6,60,Twins
530,FLEUR CARDINALE,2014,750ml,25.0,60,Twins
531,FLEUR DE PEDESCLAUX,2014,750ml,13.8,60,Twins
532,FOMBRAUGE,2010,750ml,25.0,60,Twins
533,FONBEL (Ausone),2008,750ml,14.5,60,Twins
534,FONBEL (Ausone),2009,750ml,17.5,60,Twins
535,FONBEL (Ausone),2010,750ml,18.0,60,Twins
536,FONBEL (Ausone),2014,750ml,10.75,60,Twins
537,FORTS DE LATOUR,2011,750ml,155.0,60,Twins
538,GAFFELIERE (LA),1988,750ml,65.0,60,Twins
539,GAFFELIERE (LA),1995,750ml,65.0,60,Twins
540,GAFFELIERE (LA),1999,750ml,42.0,60,Twins
541,GAFFELIERE (LA),2004,750ml,55.0,60,Twins
542,GAFFELIERE (LA),2005,750ml,85.0,60,Twins
543,GAFFELIERE (LA),2006,750ml,49.5,60,Twins
544,GAFFELIERE (LA),2007,750ml,46.0,60,Twins
545,GAFFELIERE (LA),2009,750ml,78.0,60,Twins
546,GAFFELIERE (LA),2010,750ml,68.0,60,Twins
547,GAJA BARBARESCO,2005,750ml,175.0,60,Twins
548,GAJA CONTESIA,2008,750ml,150.0,60,Twins
549,GAJA CONTESIA,2009,750ml,140.0,60,Twins
550,GAJA COSTA RUSSI,2004,750ml,250.0,60,Twins
551,GAJA DARMAGI,2004,750ml,125.0,60,Twins
552,GAJA DARMAGI,2007,750ml,120.0,60,Twins
553,GAJA SAN LORENZO,2008,750ml,250.0,60,Twins
554,GAJA SORI TILDIN,1999,750ml,190.0,60,Twins
555,GAJA SPERSS,2008,750ml,170.0,60,Twins
556,GAJA SPERSS,2009,750ml,160.0,60,Twins
557,GAJA SPERSS,2010,750ml,199.0,60,Twins
558,GAZIN,2014,750ml,46.0,60,Twins
559,GISCOURS,2011,750ml,36.95,60,Twins
560,GISCOURS,2012,750ml,34.0,60,Twins
561,GISCOURS,2014,750ml,38.0,60,Twins
562,GLORIA,2013,750ml,19.8,60,Twins
563,GOULEE BY COS D'ESTOURNEL,2014,750ml,17.5,60,Twins
564,GRAND MAYNE,2011,750ml,24.95,60,Twins
565,GRAND MAYNE,2012,750ml,23.95,60,Twins
566,GRAND MAYNE,2014,750ml,27.0,60,Twins
567,GRAND PUY DUCASSE,1996,750ml,49.95,60,Twins
568,GRAND PUY DUCASSE,2009,750ml,39.0,60,Twins
569,GRAND PUY DUCASSE,2010,750ml,37.0,60,Twins
570,GRAND PUY DUCASSE,2014,750ml,23.5,60,Twins
571,GRAND PUY LACOSTE,2009,750ml,72.0,60,Twins
572,GRAND PUY LACOSTE,2012,750ml,38.0,60,Twins
573,GRAND PUY LACOSTE,2013,750ml,31.2,60,Twins
574,GRAND PUY LACOSTE,2014,750ml,50.0,60,Twins
575,GRAVETTE DE CERTAN,2013,750ml,24.0,60,Twins
576,GRAVETTE DE CERTAN,2014,750ml,30.0,60,Twins
577,GRIFFONS DE PICHON BARON,2013,750ml,22.5,60,Twins
578,GRIFFONS DE PICHON BARON,2014,750ml,25.0,60,Twins
579,GRUAUD LAROSE,1995,750ml,69.5,60,Twins
580,GRUAUD LAROSE,1998,750ml,62.0,60,Twins
581,GRUAUD LAROSE,2005,750ml,78.0,60,Twins
582,GRUAUD LAROSE,2012,750ml,42.0,60,Twins
583,GRUAUD LAROSE,2014,750ml,45.0,60,Twins
584,GUADO AL TASSO,2007,750ml,69.0,60,Twins
585,GUIRAUD,2001,750ml,38.0,60,Twins
586,GUIRAUD,2003,750ml,35.0,60,Twins
587,GUIRAUD,2009,750ml,34.0,60,Twins
588,GUIRAUD,2014,750ml,30.0,60,Twins
589,HAUT BAGES LIBERAL,2011,750ml,26.0,60,Twins
590,HAUT BAGES LIBERAL,2012,750ml,26.0,60,Twins
591,HAUT BAGES LIBERAL,2014,750ml,26.0,60,Twins
592,HAUT BAILLY,1998,750ml,85.0,60,Twins
593,HAUT BAILLY,2006,750ml,69.0,60,Twins
594,HAUT BAILLY,2008,750ml,79.0,60,Twins
595,HAUT BAILLY,2011,750ml,58.0,60,Twins
596,HAUT BAILLY,2013,750ml,41.0,60,Twins
597,HAUT BAILLY,2014,750ml,68.0,60,Twins
598,HAUT BATAILLEY,2006,750ml,37.0,60,Twins
599,HAUT BATAILLEY,2013,750ml,22.5,60,Twins
600,HAUT BERGEY,2003,750ml,14.0,60,Twins
601,HAUT BERGEY,2011,750ml,14.95,60,Twins
602,HAUT BRION ex-château,1998,750ml,435.0,60,Twins
603,HAUT BRION ex-château,2004,750ml,340.0,60,Twins
604,HAUT MARBUZET,2003,750ml,32.0,60,Twins
605,HAUT MEDOC DE GISCOURS,2014,750ml,10.5,60,Twins
606,HOMMAGE A JACQUES PERRIN,2009,750ml,350.0,60,Twins
607,HOMMAGE A JACQUES PERRIN,2010,750ml,300.0,60,Twins
608,HOMMAGE A JACQUES PERRIN,2011,750ml,230.0,60,Twins
609,HOMMAGE A JACQUES PERRIN,2012,750ml,240.0,60,Twins
610,HOMMAGE A JACQUES PERRIN,2013,750ml,225.0,60,Twins
611,HOMMAGE A JACQUES PERRIN,2014,750ml,215.0,60,Twins
612,ISSAN,2011,750ml,38.0,60,Twins
613,ISSAN,2013,750ml,29.5,60,Twins
614,ISSAN,2014,750ml,37.0,60,Twins
615,JABOULET-HERMITAGE LA CHAPELLE,1994,750ml,78.0,60,Twins
616,JABOULET-HERMITAGE LA CHAPELLE,2001,750ml,115.0,60,Twins
617,JABOULET-HERMITAGE LA CHAPELLE,2004,750ml,73.0,60,Twins
618,JABOULET-HERMITAGE LA CHAPELLE,2006,750ml,65.0,60,Twins
619,JABOULET-HERMITAGE LA CHAPELLE,2007,750ml,105.0,60,Twins
620,JABOULET-HERMITAGE LA CHAPELLE,2011,750ml,89.0,60,Twins
621,JABOULET-HERMITAGE LA CHAPELLE,2012,750ml,99.0,60,Twins
622,KIRWAN,1995,750ml,68.0,60,Twins
623,KIRWAN,1996,750ml,55.0,60,Twins
624,KIRWAN,2000,750ml,68.0,60,Twins
625,KIRWAN,2001,750ml,63.0,60,Twins
626,KIRWAN,2005,750ml,65.0,60,Twins
627,KIRWAN,2009,750ml,48.0,60,Twins
628,KIRWAN,2010,750ml,45.0,60,Twins
629,KIRWAN,2011,750ml,29.0,60,Twins
630,KIRWAN,2012,750ml,28.0,60,Twins
631,KIRWAN,2013,750ml,23.0,60,Twins
632,KIRWAN,2014,750ml,25.0,60,Twins
633,LA CONSEILLANTE,1982,750ml,360.0,60,Twins
634,LA CONSEILLANTE,1995,750ml,135.0,60,Twins
635,LA CONSEILLANTE,2001,750ml,130.0,60,Twins
636,LA CONSEILLANTE,2006,750ml,93.0,60,Twins
637,LA CONSEILLANTE,2009,750ml,155.0,60,Twins
638,LA CONSEILLANTE,2010,750ml,165.0,60,Twins
639,LA CONSEILLANTE,2011,750ml,69.0,60,Twins
640,LA CONSEILLANTE,2013,750ml,57.6,60,Twins
641,LA CONSEILLANTE,2014,750ml,78.0,60,Twins
642,LA CROIX DE GAY,1988,750ml,45.0,60,Twins
643,LA CROIX DE GAY,2011,750ml,18.9,60,Twins
644,LA CROIX DE GAY,2013,750ml,17.0,60,Twins
645,LA CROIX DE GAY,2014,750ml,19.5,60,Twins
646,LA CROIX DU CASSE,2000,750ml,25.0,60,Twins
647,LA CROIX SAINT GEORGES,2011,750ml,28.8,60,Twins
648,LA CROIX SAINT GEORGES,2013,750ml,27.0,60,Twins
649,LA CROIX SAINT GEORGES,2014,750ml,30.0,60,Twins
650,LA DOMINIQUE,2011,750ml,25.95,60,Twins
651,LA DOMINIQUE,2014,750ml,25.0,60,Twins
652,LA FLEUR DE BOUARD,2014,750ml,15.75,60,Twins
653,LA FLEUR DE GAY,1998,750ml,79.5,60,Twins
654,LA FLEUR DE GAY,2008,750ml,55.0,60,Twins
655,LA FLEUR DE GAY,2010,750ml,65.0,60,Twins
656,LA FLEUR DE GAY,2013,750ml,49.8,60,Twins
657,LA FLEUR DE GAY,2014,750ml,52.0,60,Twins
658,LA FLEUR PETRUS,2006,750ml,178.0,60,Twins
659,LA FLEUR PETRUS,2012,750ml,140.0,60,Twins
660,LA FLEUR PETRUS,2014,750ml,150.0,60,Twins
661,LA LAGUNE ,1998,750ml,40.0,60,Twins
662,LA LAGUNE ,2002,750ml,37.0,60,Twins
663,LA LAGUNE ,2007,750ml,33.0,60,Twins
664,LA LAGUNE ,2010,750ml,49.5,60,Twins
665,LA LAGUNE ,2011,750ml,36.0,60,Twins
666,LA LAGUNE ,2012,750ml,36.0,60,Twins
667,LA LAGUNE ,2013,750ml,26.5,60,Twins
668,LA LAGUNE ,2014,750ml,32.0,60,Twins
669,LA MISSION HAUT BRION,1999,750ml,175.0,60,Twins
670,LA MISSION HAUT BRION,2004,750ml,145.0,60,Twins
671,LA MISSION HAUT BRION,2008,750ml,160.0,60,Twins
672,LA MISSION HAUT BRION,2009,750ml,525.0,60,Twins
673,LA MISSION HAUT BRION,2010,750ml,470.0,60,Twins
674,LA MISSION HAUT BRION,2011,750ml,165.0,60,Twins
675,LA MISSION HAUT BRION,2013,750ml,120.0,60,Twins
676,LA MISSION HAUT BRION ex-Château,1996,750ml,192.0,60,Twins
677,LA MISSION HAUT BRION ex-Château,1998,750ml,280.0,60,Twins
678,LA MISSION HAUT BRION ex-Château,1999,750ml,182.0,60,Twins
679,LA MISSION HAUT BRION ex-Château,2001,750ml,259.0,60,Twins
680,LA VIOLETTE,2006,750ml,165.0,60,Twins
681,LA VIOLETTE,2007,750ml,135.0,60,Twins
682,LA VIOLETTE,2014,750ml,160.0,60,Twins
683,LACOSTE BORIE,2014,750ml,16.0,60,Twins
684,LAFITE ROTHSCHILD,2011,750ml,455.0,60,Twins
685,LAFITE ROTHSCHILD ex-château,1978,750ml,610.0,60,Twins
686,LAFITE ROTHSCHILD ex-château,1989,750ml,775.0,60,Twins
687,LAFITE ROTHSCHILD ex-château,1990,750ml,775.0,60,Twins
688,LAFON ROCHET,1985,750ml,65.0,60,Twins
689,LAFON ROCHET,1986,750ml,85.0,60,Twins
690,LAFON ROCHET,1995,750ml,52.0,60,Twins
691,LAFON ROCHET,1996,750ml,52.0,60,Twins
692,LAFON ROCHET,2003,750ml,48.0,60,Twins
693,LAFON ROCHET,2005,750ml,50.0,60,Twins
694,LAFON ROCHET,2006,750ml,31.0,60,Twins
695,LAFON ROCHET,2009,750ml,38.0,60,Twins
696,LAFON ROCHET,2010,750ml,36.0,60,Twins
697,LAFON ROCHET,2013,750ml,22.0,60,Twins
698,LAFON ROCHET,2014,750ml,25.0,60,Twins
699,LAGRANGE,1998,750ml,49.0,60,Twins
700,LAGRANGE,2005,750ml,59.0,60,Twins
701,LAGRANGE,2006,750ml,43.5,60,Twins
702,LAGRANGE,2008,750ml,38.95,60,Twins
703,LAGRANGE,2009,750ml,49.95,60,Twins
704,LAGRANGE,2010,750ml,39.6,60,Twins
705,LAGRANGE,2011,750ml,27.6,60,Twins
706,LAGRANGE,2013,750ml,26.5,60,Twins
707,LAGRANGE,2014,750ml,27.0,60,Twins
708,LALANDE BORIE,2014,750ml,17.5,60,Twins
709,LANESSAN,1999,750ml,10.8,60,Twins
710,LANESSAN,2011,750ml,8.95,60,Twins
711,LANESSAN,2014,750ml,8.9,60,Twins
712,LANGOA BARTON,2009,750ml,54.0,60,Twins
713,LANGOA BARTON,2010,750ml,52.0,60,Twins
714,LANGOA BARTON,2011,750ml,32.5,60,Twins
715,LARCIS DUCASSE,2003,750ml,39.5,60,Twins
716,LARCIS DUCASSE,2013,750ml,29.95,60,Twins
717,LARCIS DUCASSE,2014,750ml,38.0,60,Twins
718,LARMANDE,1998,750ml,25.0,60,Twins
719,LARRIVAUX,2009,750ml,10.95,60,Twins
720,LASCOMBES,2010,750ml,72.0,60,Twins
721,LASCOMBES,2011,750ml,55.0,60,Twins
722,LASCOMBES,2012,750ml,55.0,60,Twins
723,LASCOMBES,2014,750ml,49.0,60,Twins
724,LATOUR  ,2009,750ml,1100.0,60,Twins
725,LATOUR  ,2011,750ml,465.0,60,Twins
726,LATOUR  ex-Château,2004,750ml,425.0,60,Twins
727,LATOUR  ex-Château,2005,750ml,670.0,60,Twins
728,LATOUR  ex-Château,2007,750ml,380.0,60,Twins
729,LATOUR A POMEROL  ,2004,750ml,48.0,60,Twins
730,LATOUR A POMEROL  ,2009,750ml,65.0,60,Twins
731,LATOUR A POMEROL  ,2011,750ml,53.0,60,Twins
732,LATOUR MARTILLAC,1993,750ml,18.95,60,Twins
733,L'AVENTURE COTE A COTE,2013,750ml,58.0,60,Twins
734,L'AVENTURE COTE A COTE,2014,750ml,57.5,60,Twins
735,L'AVENTURE ESTATE CABERNET,2010,750ml,46.0,60,Twins
736,L'AVENTURE ESTATE CUVEE,2014,750ml,62.5,60,Twins
737,L'AVENTURE OPTIMUS,2009,750ml,27.0,60,Twins
738,L'AVENTURE OPTIMUS,2010,750ml,28.0,60,Twins
739,L'AVENTURE OPTIMUS,2013,750ml,33.0,60,Twins
740,L'AVENTURE OPTIMUS,2014,750ml,33.0,60,Twins
741,LE GAY,2003,750ml,56.0,60,Twins
742,LE GAY,2006,750ml,69.0,60,Twins
743,LE GAY,2008,750ml,75.0,60,Twins
744,LE GAY,2013,750ml,48.0,60,Twins
745,LE GAY,2014,750ml,60.0,60,Twins
746,LE MARQUIS DE CALON SEGUR,2014,750ml,17.0,60,Twins
747,LE MERLE DE PEBY FAUGERES,2011,750ml,24.95,60,Twins
748,LE MERLE DE PEBY FAUGERES,2014,750ml,26.95,60,Twins
749,LE PLUS DE LA FLEUR DE BOUARD,2014,750ml,55.0,60,Twins
750,LE SAINT ESTEPHE DE MONTROSE,2013,750ml,13.2,60,Twins
751,LE SAINT ESTEPHE DE MONTROSE,2014,750ml,15.6,60,Twins
752,LEOVILLE BARTON ,1989,750ml,135.0,60,Twins
753,LEOVILLE BARTON ,1990,750ml,165.0,60,Twins
754,LEOVILLE BARTON ,2006,750ml,68.0,60,Twins
755,LEOVILLE BARTON ,2008,750ml,60.0,60,Twins
756,LEOVILLE BARTON ,2010,750ml,100.0,60,Twins
757,LEOVILLE BARTON ,2011,750ml,49.5,60,Twins
758,LEOVILLE BARTON ,2012,750ml,49.5,60,Twins
759,LEOVILLE BARTON ,2013,750ml,45.0,60,Twins
760,LEOVILLE BARTON ,2014,750ml,55.0,60,Twins
761,LEOVILLE LAS CASES,1988,750ml,182.0,60,Twins
762,LEOVILLE LAS CASES,1994,750ml,148.0,60,Twins
763,LEOVILLE LAS CASES,1999,750ml,149.0,60,Twins
764,LEOVILLE LAS CASES,2009,750ml,216.0,60,Twins
765,LEOVILLE LAS CASES,2010,750ml,192.0,60,Twins
766,LEOVILLE POYFERRE,1983,750ml,125.0,60,Twins
767,LEOVILLE POYFERRE,1990,750ml,290.0,60,Twins
768,LEOVILLE POYFERRE,1996,750ml,120.0,60,Twins
769,LEOVILLE POYFERRE,2000,750ml,140.0,60,Twins
770,LEOVILLE POYFERRE,2003,750ml,129.0,60,Twins
771,LEOVILLE POYFERRE,2004,750ml,69.0,60,Twins
772,LEOVILLE POYFERRE,2005,750ml,95.0,60,Twins
773,LEOVILLE POYFERRE,2006,750ml,57.0,60,Twins
774,LEOVILLE POYFERRE,2010,750ml,110.0,60,Twins
775,LEOVILLE POYFERRE,2012,750ml,52.0,60,Twins
776,LEOVILLE POYFERRE,2013,750ml,44.0,60,Twins
777,LEOVILLE POYFERRE,2014,750ml,50.0,60,Twins
778,LES CARMES DE RIEUSSEC,2008,750ml,15.0,60,Twins
779,LES CARMES DE RIEUSSEC,2009,750ml,15.0,60,Twins
780,LES CARMES DE RIEUSSEC,2011,750ml,15.0,60,Twins
781,LES CARMES HAUT BRION,2010,750ml,55.0,60,Twins
782,LES CARMES HAUT BRION,2011,750ml,44.0,60,Twins
783,LES CHARMES GODARD,2015,750ml,7.8,60,Twins
784,LES CRUZELLES (Durantou),2014,750ml,13.75,60,Twins
785,LES GRANDES MURAILLES,2002,750ml,20.5,60,Twins
786,LES HAUTS DE PONTET CANET,2014,750ml,25.0,60,Twins
787,LUNE D'ARGENT-CLOS DES LUNES,2016,750ml,8.35,60,Twins
788,LYNCH BAGES,2005,750ml,145.0,60,Twins
789,LYNCH BAGES,2010,750ml,125.0,60,Twins
790,LYNCH BAGES,2012,750ml,78.0,60,Twins
791,LYNCH BAGES,2014,750ml,80.0,60,Twins
792,LYNCH MOUSSAS,2000,750ml,39.95,60,Twins
793,LYNCH MOUSSAS,2004,750ml,27.95,60,Twins
794,MALARTIC LAGRAVIERE,2014,750ml,29.95,60,Twins
795,MALESCOT SAINT EXUPERY,1995,750ml,60.0,60,Twins
796,MALESCOT SAINT EXUPERY,1997,750ml,35.0,60,Twins
797,MALESCOT SAINT EXUPERY,2001,750ml,53.0,60,Twins
798,MALESCOT SAINT EXUPERY,2004,750ml,45.0,60,Twins
799,MALESCOT SAINT EXUPERY,2010,750ml,68.0,60,Twins
800,MALESCOT SAINT EXUPERY,2013,750ml,28.0,60,Twins
801,MALESCOT SAINT EXUPERY,2014,750ml,36.0,60,Twins
802,MANOIR DE GAY,2014,750ml,15.0,60,Twins
803,MARGAUX,1987,750ml,340.0,60,Twins
804,MARGAUX,1996,750ml,680.0,60,Twins
805,MARGAUX,2004,750ml,360.0,60,Twins
806,MARGAUX,2010,750ml,650.0,60,Twins
807,MARGAUX DE BRANE (3RD WINE),2014,750ml,10.8,60,Twins
808,MARGAUX ex-château,1994,750ml,370.0,60,Twins
809,MARGAUX ex-château,1995,750ml,499.0,60,Twins
810,MARGAUX ex-château,1997,750ml,365.0,60,Twins
811,MARGAUX ex-château,1998,750ml,395.0,60,Twins
812,MARGAUX ex-château,1999,750ml,410.0,60,Twins
813,MARGAUX ex-château,2001,750ml,410.0,60,Twins
814,MARGAUX ex-château,2006,750ml,375.0,60,Twins
815,MARGAUX ex-château,2008,750ml,375.0,60,Twins
816,MARQUIS DE MONS,2014,750ml,9.95,60,Twins
817,MARQUIS DE TERME  ,2013,750ml,21.0,60,Twins
818,MASSETO,2010,750ml,510.0,60,Twins
819,MASSETO,2012,750ml,425.0,60,Twins
820,MEYNEY,2006,750ml,24.5,60,Twins
821,MEYNEY,2014,750ml,18.0,60,Twins
822,MONBOUSQUET,2013,750ml,25.95,60,Twins
823,MONBOUSQUET,2014,750ml,30.0,60,Twins
824,MONBRISON,2006,750ml,26.95,60,Twins
825,MONBRISON,2008,750ml,23.5,60,Twins
826,MONDOT,2006,750ml,16.5,60,Twins
827,MONDOT,2011,750ml,16.4,60,Twins
828,MONT PERAT,2015,750ml,6.9,60,Twins
829,MONTLANDRIE (Durantou),2014,750ml,13.0,60,Twins
830,MONTROSE ,2003,750ml,195.0,60,Twins
831,MONTROSE ,2005,750ml,130.0,60,Twins
832,MONTROSE ,2010,750ml,210.0,60,Twins
833,MONTROSE ,2011,750ml,68.0,60,Twins
834,MONTROSE ,2012,750ml,65.0,60,Twins
835,MONTROSE ,2013,750ml,59.0,60,Twins
836,MONTROSE ,2014,750ml,95.0,60,Twins
837,MONTROSE  ex-château,1995,750ml,132.0,60,Twins
838,MONTROSE  ex-château,1998,750ml,110.0,60,Twins
839,MOULIN D ISSAN,2014,750ml,7.0,60,Twins
840,MOULIN SAINT GEORGES,2004,750ml,27.95,60,Twins
841,MOULIN SAINT GEORGES,2005,750ml,47.0,60,Twins
842,MOULIN SAINT GEORGES,2007,750ml,27.5,60,Twins
843,MOULIN SAINT GEORGES,2008,750ml,25.0,60,Twins
844,MOULIN SAINT GEORGES,2011,750ml,19.95,60,Twins
845,MOULIN SAINT GEORGES,2012,750ml,19.2,60,Twins
846,MOULIN SAINT GEORGES,2013,750ml,18.0,60,Twins
847,MOULIN SAINT GEORGES,2014,750ml,19.5,60,Twins
848,MOUTON ROTHSCHILD,2009,750ml,650.0,60,Twins
849,MOUTON ROTHSCHILD,2012,750ml,350.0,60,Twins
850,NENIN,2000,750ml,65.0,60,Twins
851,NENIN,2004,750ml,37.0,60,Twins
852,ORMES DE PEZ,2008,750ml,23.75,60,Twins
853,ORMES DE PEZ,2013,750ml,14.25,60,Twins
854,PAGODES DE COS,2011,750ml,27.5,60,Twins
855,PAGODES DE COS,2012,750ml,27.5,60,Twins
856,PAGODES DE COS,2014,750ml,27.5,60,Twins
857,PALMER,1996,750ml,199.0,60,Twins
858,PALMER,1998,750ml,210.0,60,Twins
859,PALMER,2000,750ml,285.0,60,Twins
860,PALMER,2005,750ml,275.0,60,Twins
861,PALMER,2007,750ml,149.0,60,Twins
862,PALMER,2008,750ml,165.0,60,Twins
863,PALMER,2014,750ml,175.0,60,Twins
864,PAPE CLEMENT BLANC,2014,750ml,88.2,60,Twins
865,PAPE CLEMENT ROUGE ,1995,750ml,85.0,60,Twins
866,PAPE CLEMENT ROUGE ,2005,750ml,155.0,60,Twins
867,PAPE CLEMENT ROUGE ,2009,750ml,150.0,60,Twins
868,PAPE CLEMENT ROUGE ,2011,750ml,63.0,60,Twins
869,PAPE CLEMENT ROUGE ,2013,750ml,57.0,60,Twins
870,PAPE CLEMENT ROUGE ,2014,750ml,62.0,60,Twins
871,PARDES DE HAUT BAILLY,2010,750ml,27.0,60,Twins
872,PARDES DE HAUT BAILLY,2011,750ml,17.85,60,Twins
873,PARDES DE HAUT BAILLY,2012,750ml,18.0,60,Twins
874,PAVIE,2000,750ml,495.0,60,Twins
875,PAVIE,2005,750ml,375.0,60,Twins
876,PAVIE,2010,750ml,310.0,60,Twins
877,PAVIE,2013,750ml,165.0,60,Twins
878,PAVIE,2014,750ml,190.0,60,Twins
879,PAVIE DECESSE,1999,750ml,80.0,60,Twins
880,PAVIE DECESSE,2000,750ml,145.0,60,Twins
881,PAVIE DECESSE,2007,750ml,59.0,60,Twins
882,PAVIE DECESSE,2008,750ml,79.0,60,Twins
883,PAVIE DECESSE,2011,750ml,79.0,60,Twins
884,PAVIE DECESSE,2014,750ml,78.0,60,Twins
885,PAVIE MACQUIN,1995,750ml,68.0,60,Twins
886,PAVIE MACQUIN,2001,750ml,55.0,60,Twins
887,PAVIE MACQUIN,2009,750ml,70.0,60,Twins
888,PAVIE MACQUIN,2010,750ml,78.0,60,Twins
