,ID,Wine,Year,Region English,Region Chinese,Formats,Negoces,Price,Markup Percentile,Markup Price,WS Merchants,WS Prices,Recommended Prices,Margin,Sell,Date,Qty,English Type,Chinese Type,English Vendor,Chinese Vendor,Rating
3112,CFW00138-1982-01500,Chateau Dauzac,1982,"Margaux, Bordeaux",波爾多,1500ml,Twins,1191.12,5%,1426.99,N/A,N/A,1425,236,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Dauzac,N/A,N/A
3113,CFW00349-2016-00750,Chateau Filhot,2016,"Sauternes, Bordeaux",波爾多,750ml,RCA,137.44,5%,232.21,N/A,N/A,230,95,N/A,2017-08-01 08:05,300,Sweet,甜酒,Chateau Filhot,N/A,N/A
3114,CFW00392-2012-01500,Chateau Coufran,2012,"Haut Medoc, Bordeaux",波爾多,1500ml,RCA,206.16,5%,310.14,N/A,N/A,310,104,N/A,2017-08-01 08:05,6000,Red,紅酒,Chateau Coufran,N/A,N/A
3115,CFW00320-2010-00750,Chateau Petit Village,2010,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,Twins,453.54,5%,590.64,N/A,N/A,590,137,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Petit Village,N/A,N/A
3116,CFW00736-2009-00750,DRC Richebourg,2009,"Vosne-Romanee, Burgundy",勃艮第,750ml,RCA,16492.50,5%,18777.37,N/A,N/A,18775,2285,N/A,2017-08-01 08:05,1,Red,紅酒,Domaine de la Romanee Conti,罗曼尼康帝,N/A
3117,CFW00023-2005-05000,Chateau Leoville Poyferre,2005,"St. Julien, Bordeaux",波爾多,5000ml,CVBG,7330.00,5%,8387.92,N/A,N/A,8385,1058,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Leoville Poyferre,乐芙,N/A
3118,CFW00226-2005-06000,Chateau Figeac,2005,"St. Emilion, Bordeaux",波爾多,6000ml,CVBG,13743.75,5%,15660.53,N/A,N/A,15660,1917,N/A,2017-08-01 08:05,1,Red,紅酒,Chateau Figeac, 飞卓,N/A
3119,CFW00886-2016-00750,Chateau La Freynelle Blanc,2016,Bordeaux,波爾多,750ml,RCA,32.53,5%,113.25,N/A,N/A,113.25,81,N/A,2017-08-01 08:05,6000,White,白酒,Chateau La Freynelle,N/A,N/A
3120,CFW00099-2015-00750,Connetable Talbot,2015,"St. Julien, Bordeaux",波爾多,750ml,CVBG,160.34,5%,258.18,N/A,N/A,258,98,N/A,2017-08-01 08:05,186,Red,紅酒,Chateau Talbot,大宝,N/A
3121,CFW01808-2012-00750,Chateau Mission Haut Brion,2012,"Pessac Leognan, Bordeaux",波爾多,750ml,Clarence Dillon,4535.44,5%,5219.15,N/A,N/A,5218,684,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Mission Haut Brion,N/A,N/A
3122,CFW01808-1996-06000,Chateau Mission Haut Brion,1996,"Pessac Leognan, Bordeaux",波爾多,6000ml,Clarence Dillon,29704.82,5%,33758.94,N/A,N/A,33758,4054,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Mission Haut Brion,N/A,N/A
3123,CFW00051-2006-01500,La Dame de Montrose,2006,"St. Estephe, Bordeaux",波爾多,1500ml,Twins,659.70,5%,824.41,N/A,N/A,820,165,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Montrose,梦玫瑰,N/A
3124,CFW00953-2016-00750,Chateau Mister Pink,2016,Bordeaux,波爾多,750ml,RCA,25.65,5%,105.45,N/A,N/A,105.45,80,N/A,2017-08-01 08:05,6000,Rose,玫瑰酒,Chateau Mister Pink,N/A,N/A
3125,CFW01892-2012-00750,Chateau Quintus,2012,"St. Emilion, Bordeaux",波爾多,750ml,BM,659.70,5%,824.41,N/A,N/A,820,165,N/A,2017-08-01 08:05,72,Red,紅酒,Chateau Quintus,N/A,N/A
3126,CFW00449-2013-00750,Chateau Verdignan,2013,"Haut Medoc, Bordeaux",波爾多,750ml,RCA,94.37,5%,183.38,N/A,N/A,183.38,89,N/A,2017-08-01 08:05,24000,Red,紅酒,Chateau Verdignan,N/A,N/A
3127,CFW00036-2014-00750,Baron de Brane,2014,"Margaux, Bordeaux",波爾多,750ml,CVBG,140.19,5%,235.33,N/A,N/A,235,95,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,N/A
3128,CFW00364-2014-00750,Chateau Potensac,2014,"Medoc, Bordeaux",波爾多,750ml,Twins,123.69,5%,216.62,N/A,N/A,215,93,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Potensac,N/A,N/A
3129,CFW00280-2013-00750,Chateau Monbousquet Rouge,2013,"St. Emilion, Bordeaux",波爾多,750ml,Cuvees,220.6,5%,326.51,N/A,N/A,325,106,N/A,2017-08-01 08:05,95,Red,紅酒,Chateau Monbousquet,N/A,N/A
3130,CFW00134-2000-00750,Chateau Lynch Bages,2000,"Pauillac, Bordeaux",波爾多,750ml,RCA,1969.94,5%,2310.10,N/A,N/A,2310,340,N/A,2017-08-01 08:05,180,Red,紅酒,Chateau Lynch Bages,都卡斯庄园,N/A
3131,CFW00315-2016-00750,Chateau La Fleur Petrus,2016,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,RCA,1832.50,5%,2154.26,N/A,N/A,2150,322,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau La Fleur Petrus,N/A,N/A
3132,CFW00251-1994-03000,Chateau Dassault,1994,"St. Emilion, Bordeaux",波爾多,3000ml,BM,1181.96,5%,1416.60,N/A,N/A,1415,235,N/A,2017-08-01 08:05,15,Red,紅酒,Chateau Dassault,N/A,N/A
3133,CFW00006-1988-00750,Chateau Margaux,1988,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,RCA,4031.50,5%,4647.72,N/A,N/A,4645,616,N/A,2017-08-01 08:05,2,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
3134,CFW01963-2012-00750,Chateau Arnauton,2012,Bordeaux,波爾多,750ml,RCA,71.47,5%,157.41,N/A,N/A,157.41,86,N/A,2017-08-01 08:05,12000,Red,紅酒,Chateau Arnauton,N/A,N/A
3135,CFW00006-1970-00750,Chateau Margaux,1970,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,RCA,5039.38,5%,5790.57,N/A,N/A,5790,751,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
3136,CFW00317-2002-00750,Chateau Latour a Pomerol,2002,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,BM,522.26,5%,668.56,N/A,N/A,668,146,N/A,2017-08-01 08:05,72,Red,紅酒,Chateau Latour a Pomerol,N/A,N/A
3137,CFW00039-2013-00750,Les Griffons de Pichon Baron,2013,"Pauillac, Bordeaux",波爾多,750ml,Twins,206.16,5%,310.14,N/A,N/A,310,104,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Pichon Longueville Baron,男爵,N/A
3138,CFW01808-2006-03000,Chateau Mission Haut Brion,2006,"Pessac Leognan, Bordeaux",波爾多,3000ml,Clarence Dillon,15118.12,5%,17218.95,N/A,N/A,17218,2101,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Mission Haut Brion,N/A,N/A
3139,CFW00409-2012-00750,Chateau Labegorce,2012,"Margaux, Bordeaux",波爾多,750ml,RCA,164.92,5%,263.37,N/A,N/A,260,98,N/A,2017-08-01 08:05,600,Red,紅酒,Chateau Labegorce,N/A,N/A
3140,CFW00019-1996-00750,Chateau Rauzan Gassies,1996,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,RCA,471.87,5%,611.43,N/A,N/A,610,140,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Rauzan Gassies,路仙歌庄园,N/A
3141,CFW00138-1989-01500,Chateau Dauzac,1989,"Margaux, Bordeaux",波爾多,1500ml,Twins,1053.69,5%,1271.16,N/A,N/A,1270,217,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Dauzac,N/A,N/A
3142,CFW00883-2014-00750,Chateau la Blanquerie,2014,Bordeaux,波爾多,750ml,RCA,33.90,5%,114.81,N/A,N/A,114.81,81,N/A,2017-08-01 08:05,24000,Red,紅酒,Chateau la Blanquerie,N/A,N/A
3143,CFW00019-2006-06000,Chateau Rauzan Gassies,2006,"Margaux, Bordeaux","瑪歌, 波爾多",6000ml,RCA,3958.20,5%,4564.61,N/A,N/A,4560,606,N/A,2017-08-01 08:05,1,Red,紅酒,Chateau Rauzan Gassies,路仙歌庄园,N/A
3144,CFW00318-2014-00750,Chateau Le Gay,2014,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,Clarence Dillon,549.75,5%,699.74,N/A,N/A,698,150,N/A,2017-08-01 08:05,84,Red,紅酒,Chateau Le Gay,N/A,N/A
3145,CFW00035-2000-05000,Chateau Brane Cantenac,2000,"Margaux, Bordeaux","瑪歌, 波爾多",5000ml,CVBG,7238.38,5%,8284.04,N/A,N/A,8280,1046,N/A,2017-08-01 08:05,2,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,N/A
3146,CFW00094-2016-00750,Chateau Gloria,2016,"St. Julien, Bordeaux",波爾多,750ml,RCA,274.88,5%,388.06,N/A,N/A,388,113,N/A,2017-08-01 08:05,600,Red,紅酒,Domaines Henri Martin,N/A,N/A
3147,CFW00387-2011-00750,Chateau Citran,2011,"Haut Medoc, Bordeaux",波爾多,750ml,RCA,98.95,5%,188.57,N/A,N/A,188.57,90,N/A,2017-08-01 08:05,12000,Red,紅酒,Chateau Citran,N/A,N/A
3148,CFW00226-2009-00750,Chateau Figeac,2009,"St. Emilion, Bordeaux",波爾多,750ml,BM,1511.81,5%,1790.62,N/A,N/A,1790,279,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Figeac, 飞卓,N/A
3149,CFW00379-2007-03000,Chateau Cambon Le Pelouse,2007,"Haut Medoc, Bordeaux",波爾多,3000ml,CVBG,467.29,5%,606.23,N/A,N/A,605,139,N/A,2017-08-01 08:05,100,Red,紅酒,Chateau Cambon Le Pelouse,N/A,N/A
3150,CFW00939-2015-00750,Chateau Malbat,2015,Bordeaux,波爾多,750ml,RCA,27.49,5%,107.54,N/A,N/A,107.54,80,N/A,2017-08-01 08:05,24000,Red,紅酒,Chateau Malbat,N/A,N/A
3151,CFW00014-2010-00750,Chateau Mouton Rothschild,2010,"Pauillac, Bordeaux",波爾多,750ml,RCA,5772.38,5%,6621.72,N/A,N/A,6620,849,N/A,2017-08-01 08:05,60,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,N/A
3152,CFW00227-1986-01500,Clos Fourtet,1986,"St. Emilion, Bordeaux",波爾多,1500ml,CVBG,2015.75,5%,2362.05,N/A,N/A,2360,346,N/A,2017-08-01 08:05,3,Red,紅酒,Clos Fourtet,弗禾岱堡,N/A
3153,CFW00298-1985-00750,Chateau La Tour Figeac,1985,"St. Emilion, Bordeaux",波爾多,750ml,Twins,448.96,5%,585.45,N/A,N/A,585,136,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau La Tour Figeac,N/A,N/A
3154,CFW00308-2009-00750,Chateau L'Evangile,2009,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,CVBG,3206.88,5%,3712.68,N/A,N/A,3710,506,N/A,2017-08-01 08:05,36,Red,紅酒,Domaines Barons de Rothschild,N/A,N/A
3155,CFW00027-2001-00750,Chateau Durfort Vivens,2001,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,Twins,439.80,5%,575.06,N/A,N/A,575,135,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Durfort Vivens,杜霍酒庄,N/A
3156,CFW00259-2013-00750,Chateau Fombrauge,2013,"St. Emilion, Bordeaux",波爾多,750ml,Clarence Dillon,128.64,5%,222.23,N/A,N/A,220,94,N/A,2017-08-01 08:05,216,Red,紅酒,Bernard Magrez,N/A,N/A
3157,CFW00027-2015-00750,Chateau Durfort Vivens,2015,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,RCA,302.36,5%,419.22,N/A,N/A,418,117,N/A,2017-08-01 08:05,240,Red,紅酒,Chateau Durfort Vivens,杜霍酒庄,N/A
3158,CFW00226-2011-00750,Chateau Figeac,2011,"St. Emilion, Bordeaux",波爾多,750ml,RCA,833.79,5%,1021.81,N/A,N/A,1020,188,N/A,2017-08-01 08:05,240,Red,紅酒,Chateau Figeac, 飞卓,N/A
3159,CFW00250-2016-00750,Chateau La Couspaude,2016,"St. Emilion, Bordeaux",波爾多,750ml,RCA,318.85,5%,437.92,N/A,N/A,435,119,N/A,2017-08-01 08:05,240,Red,紅酒,Chateau La Couspaude,N/A,N/A
3160,CFW00640-2009-03000,Sena,2009,Aconcagua,阿空加瓜,3000ml,BM,3041.95,5%,3525.66,N/A,N/A,3525,484,N/A,2017-08-01 08:05,1,Red,紅酒,Sena,N/A,N/A
3161,CFW01778-2008-00750,Chateau Mauvesin,2008,"Moulis, Bordeaux",波爾多,750ml,RCA,70.55,5%,156.37,N/A,N/A,156.37,86,N/A,2017-08-01 08:05,15000,Red,紅酒,Chateau Mauvesin,N/A,N/A
3162,CFW00329-2012-00750,Chapelle de Pontensac,2012,"Medoc, Bordeaux",波爾多,750ml,BM,62.30,5%,147.01,N/A,N/A,147.01,85,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Potensac,N/A,N/A
3163,CFW00234-1993-00750,Chateau Valandraud,1993,"St. Emilion, Bordeaux",波爾多,750ml,RCA,1695.06,5%,1998.41,N/A,N/A,1998,303,N/A,2017-08-01 08:05,4,Red,紅酒,Chateau Valandraud,N/A,N/A
3164,CFW00879-2014-00750,Chateau Jeanguillon,2014,Bordeaux,波爾多,750ml,RCA,28.86,5%,109.09,N/A,N/A,109.09,80,N/A,2017-08-01 08:05,24000,Red,紅酒,Chateau Jeanguillon,N/A,N/A
3165,CFW00006-2000-00375,Chateau Margaux,2000,"Margaux, Bordeaux","瑪歌, 波爾多",375ml,RCA,4168.94,5%,4803.57,N/A,N/A,4800,635,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
3166,CFW00014-2001-01500,Chateau Mouton Rothschild,2001,"Pauillac, Bordeaux",波爾多,1500ml,RCA,8979.25,5%,10258.02,N/A,N/A,10258,1279,N/A,2017-08-01 08:05,12,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,N/A
3167,CFW00219-2013-00750,Chateau Cheval Blanc,2013,"St. Emilion, Bordeaux",波爾多,750ml,Twins,2739.59,5%,3182.82,N/A,N/A,3180,443,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Cheval Blanc,白马,N/A
3168,CFW01862-2010-00750,Le Different de Chateau de Ferrand,2010,"St. Emilion, Bordeaux",波爾多,750ml,RCA,87.04,5%,175.06,N/A,N/A,175.06,88,N/A,2017-08-01 08:05,18000,Red,紅酒,Chateau de Ferrand,N/A,N/A
3169,CFW01395-2007-00750,Maison Leroy Chambertin,2007,Burgundy,勃艮第,750ml,RCA,24738.75,5%,28127.87,N/A,N/A,28125,3389,N/A,2017-08-01 08:05,2,Red,紅酒,Domaine Leroy,N/A,N/A
3170,CFW00244-2010-00750,Chateau Chauvin,2010,"St. Emilion, Bordeaux",波爾多,750ml,Twins,242.81,5%,351.69,N/A,N/A,350,109,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Chauvin,N/A,N/A
3171,CFW00251-2008-00750,Chateau Dassault,2008,"St. Emilion, Bordeaux",波爾多,750ml,Cuvees,295,5%,410.87,N/A,N/A,410,116,N/A,2017-08-01 08:05,9,Red,紅酒,Chateau Dassault,N/A,N/A
3172,CFW00006-1982-00750,Chateau Margaux,1982,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,RCA,9529.00,5%,10881.39,N/A,N/A,10880,1352,N/A,2017-08-01 08:05,24,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
3173,CFW00329-2013-00750,Chapelle de Pontensac,2013,"Medoc, Bordeaux",波爾多,750ml,BM,62.30,5%,147.01,N/A,N/A,147.01,85,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Potensac,N/A,N/A
3174,CFW00341-2016-00750,Chateau Rieussec,2016,"Sauternes, Bordeaux",波爾多,750ml,CVBG,109.95,5%,201.04,N/A,N/A,200,91,N/A,2017-08-01 08:05,600,Sweet,甜酒,Domaines Barons de Rothschild,N/A,N/A
3175,CFW00658-2009-00750,Sassicaia,2009,Tuscany,托斯卡納,750ml,Twins,1466.00,5%,1738.68,N/A,N/A,1738,273,N/A,2017-08-01 08:05,60,Red,紅酒,Tenuta San Guido,圣圭托酒庄,N/A
3176,CFW00219-1982-00750,Chateau Cheval Blanc,1982,"St. Emilion, Bordeaux",波爾多,750ml,RCA,7604.88,5%,8699.61,N/A,N/A,8698,1095,N/A,2017-08-01 08:05,2,Red,紅酒,Chateau Cheval Blanc,白马,N/A
3177,CFW00087-1996-00750,Chateau Calon Segur,1996,"St. Estephe, Bordeaux",波爾多,750ml,Twins,760.49,5%,938.70,N/A,N/A,938,178,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Calon Segur, 卡龙世家,N/A
3178,CFW00208-2010-00750,Chateau Pape Clement Blanc,2010,"Pessac Leognan, Bordeaux",波爾多,750ml,CVBG,1099.50,5%,1323.10,N/A,N/A,1320,224,N/A,2017-08-01 08:05,66,White,白酒,Chateau Pape Clement,N/A,N/A
3179,CFW00341-2011-00750,Chateau Rieussec,2011,"Sauternes, Bordeaux",波爾多,750ml,Twins,412.31,5%,543.89,N/A,N/A,540,132,N/A,2017-08-01 08:05,60,Sweet,甜酒,Domaines Barons de Rothschild,N/A,N/A
3180,CFW00219-2004-03000,Chateau Cheval Blanc,2004,"St. Emilion, Bordeaux",波爾多,3000ml,RCA,14614.19,5%,16647.53,N/A,N/A,16645,2033,N/A,2017-08-01 08:05,3,Red,紅酒,Chateau Cheval Blanc,白马,N/A
3181,CFW00347-2009-00750,Chateau Doisy Vedrines,2009,"Sauternes, Bordeaux",波爾多,750ml,CVBG,201.57,5%,304.93,N/A,N/A,300,103,N/A,2017-08-01 08:05,576,Sweet,甜酒,Chateau Doisy Vedrines,N/A,N/A
3182,CFW00288-2014-00750,Chateau Le Prieure,2014,"St. Emilion, Bordeaux",波爾多,750ml,Clarence Dillon,219.90,5%,325.72,N/A,N/A,325,106,N/A,2017-08-01 08:05,120,Red,紅酒,Chateau Le Prieure,N/A,N/A
3183,CFW00326-2000-00750,Chateau Nenin,2000,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,Twins,595.56,5%,751.68,N/A,N/A,750,156,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Nenin,N/A,N/A
3184,CFW00117-2013-00750,Chateau Prieure Lichine,2013,"Margaux, Bordeaux",波爾多,750ml,RCA,242.81,5%,351.69,N/A,N/A,350,109,N/A,2017-08-01 08:05,300,Red,紅酒,Chateau Prieure Lichine,N/A,N/A
3185,CFW01782-2013-01500,Cardinale,2013,"Napa, California",納帕，加州,1500ml,CVBG,3573.38,5%,4128.26,N/A,N/A,4128,555,N/A,2017-08-01 08:05,3,Red,紅酒,Cardinale,N/A,N/A
3186,CFW02157-2014-01500,Chateau Trians Rose,2014,Bordeaux,波爾多,1500ml,BM,87.04,5%,175.06,N/A,N/A,175.06,88,N/A,2017-08-01 08:05,95,Rose,玫瑰酒,Chateau Trians,N/A,N/A
3187,CFW01969-2013-00750,Chateau Bellevue Mondotte,2013,Bordeaux,波爾多,750ml,BM,733.00,5%,907.52,N/A,N/A,905,175,N/A,2017-08-01 08:05,132,Red,紅酒,Chateau Bellevue Mondotte,N/A,N/A
3188,CFW00102-2014-00750,Chateau Duhart Milon,2014,"Pauillac, Bordeaux",波爾多,750ml,Twins,439.80,5%,575.06,N/A,N/A,575,135,N/A,2017-08-01 08:05,60,Red,紅酒,Domaines Barons de Rothschild,N/A,N/A
3189,CFW00365-2006-00750,Chateau Poujeaux,2006,"Moulis, Bordeaux",波爾多,750ml,RCA,251.97,5%,362.08,N/A,N/A,360,110,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Poujeaux,N/A,N/A
3190,CFW01929-2014-00375,Chateau du Haut Pick,2014,"Sauternes, Bordeaux",波爾多,375ml,RCA,48.56,5%,131.43,N/A,N/A,131.43,83,N/A,2017-08-01 08:05,1200,Sweet,甜酒,Chateau du Haut Pick,N/A,N/A
3191,CFW00035-2009-00750,Chateau Brane Cantenac,2009,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,Twins,613.89,5%,772.46,N/A,N/A,770,159,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,N/A
3192,CFW00305-2008-00750,Chateau Clos L'Eglise,2008,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,Twins,637.71,5%,799.47,N/A,N/A,798,162,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Clos L'Eglise,N/A,N/A
3193,CFW00032-2010-00750,Chateau Lascombes,2010,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,Twins,659.70,5%,824.41,N/A,N/A,820,165,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Lascombes,力士金酒莊,N/A
3194,CFW00134-2016-00750,Chateau Lynch Bages,2016,"Pauillac, Bordeaux",波爾多,750ml,RCA,1044.52,5%,1260.76,N/A,N/A,1260,216,N/A,2017-08-01 08:05,120,Red,紅酒,Chateau Lynch Bages,都卡斯庄园,N/A
3195,CFW00306-2009-00750,Chateau L'Eglise Clinet,2009,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,CVBG,3573.38,5%,4128.26,N/A,N/A,4128,555,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Eglise Clinet,N/A,N/A
3196,CFW00001-1994-00750,Chateau Lafite Rothschild,1994,"Pauillac, Bordeaux",波爾多,750ml,RCA,5864.00,5%,6725.61,N/A,N/A,6725,862,N/A,2017-08-01 08:05,6,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,N/A
3197,CFW00318-2003-00750,Chateau Le Gay,2003,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,Twins,513.10,5%,658.18,N/A,N/A,658,145,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Le Gay,N/A,N/A
3198,CFW00231-2013-00750,Chateau Pavie Macquin,2013,"St. Emilion, Bordeaux",波爾多,750ml,BM,284.04,5%,398.44,N/A,N/A,398,114,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Pavie Macquin,N/A,N/A
3199,CFW00017-2010-00750,Chateau Rauzan Segla,2010,"Margaux, Bordeaux",波爾多,750ml,RCA,943.74,5%,1146.48,N/A,N/A,1145,203,N/A,2017-08-01 08:05,180,Red,紅酒,Chateau Rauzan Segla,魯臣世家庄园,N/A
3200,CFW00026-2012-00750,Chateau Leoville Barton,2012,"St. Julien, Bordeaux",波爾多,750ml,RCA,503.94,5%,647.79,N/A,N/A,645,144,N/A,2017-08-01 08:05,30,Red,紅酒,Chateau Leoville Barton,巴頓,N/A
3201,CFW00033-2010-00750,Chevalier de Lascombes,2010,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,BM,219.90,5%,325.72,N/A,N/A,325,106,N/A,2017-08-01 08:05,120,Red,紅酒,Chateau Lascombes,力士金酒莊,N/A
3202,CFW00121-2010-00750,Chateau Marquis de Terme,2010,"Margaux, Bordeaux",波爾多,750ml,RCA,325.27,5%,445.20,N/A,N/A,445,120,N/A,2017-08-01 08:05,18,Red,紅酒,Chateau Marquis de Terme,N/A,N/A
3203,CFW00403-2012-00750,Chateau Gressier Grand Poujeaux,2012,"Moulis, Bordeaux",波爾多,750ml,BM,87.96,5%,176.11,N/A,N/A,176.11,88,N/A,2017-08-01 08:05,600,Red,紅酒,Chateau Gressier Grand Poujeaux,N/A,N/A
3204,CFW00114-2012-00750,Chateau Beychevelle,2012,"St. Julien, Bordeaux",波爾多,750ml,RCA,733.00,5%,907.52,N/A,N/A,905,175,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Beychevelle,龍船酒莊,N/A
3205,CFW00003-2005-01500,Chateau Latour,2005,"Pauillac, Bordeaux",波爾多,1500ml,BM,12735.88,5%,14517.70,N/A,N/A,14515,1782,N/A,2017-08-01 08:05,18,Red,紅酒,Chateau Latour,拉图酒莊,N/A
3206,CFW02050-2013-00750,Chateau La Fleur,2013,Bordeaux,波爾多,750ml,BM,148.43,5%,244.67,N/A,N/A,240,96,N/A,2017-08-01 08:05,120,Red,紅酒,Chateau La Fleur,N/A,N/A
3207,CFW00098-2011-00750,Chateau Talbot,2011,"St. Julien, Bordeaux",波爾多,750ml,CVBG,384.82,5%,512.72,N/A,N/A,510,128,N/A,2017-08-01 08:05,852,Red,紅酒,Chateau Talbot,大宝,N/A
3208,CFW01841-2014-00750,Petrus,2014,"Pomerol, Bordeaux",波爾多,750ml,RCA,18783.12,5%,21374.72,N/A,N/A,21370,2592,N/A,2017-08-01 08:05,9,Red,紅酒,Petrus,N/A,N/A
3209,CFW00708-2007-00750,Opus One,2007,Napa,納帕,750ml,Cuvees,2250,5%,2627.66,N/A,N/A,2625,378,N/A,2017-08-01 08:05,2,Red,紅酒,Opus One,作品一号酒庄,N/A
3210,CFW02116-2014-00750,Chateau Moulin Saint Georges,2014,Bordeaux,波爾多,750ml,Twins,178.67,5%,278.96,N/A,N/A,278,100,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Moulin Saint Georges,N/A,N/A
3211,CFW01835-2010-00750,Chateau Le Pin,2010,"Pomerol, Bordeaux",波爾多,750ml,RCA,32985.00,5%,37478.37,N/A,N/A,37478,4493,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Le Pin,N/A,N/A
3212,CFW00219-2004-01500,Chateau Cheval Blanc,2004,"St. Emilion, Bordeaux",波爾多,1500ml,Twins,6917.69,5%,7920.40,N/A,N/A,7920,1003,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Cheval Blanc,白马,N/A
3213,CFW00180-2004-03000,Domaine de Chevalier Rouge,2004,"Graves, Bordeaux",波爾多,3000ml,Clarence Dillon,2730.42,5%,3172.42,N/A,N/A,3170,442,N/A,2017-08-01 08:05,1,Red,紅酒,Domaine de Chevalier,N/A,N/A
3214,CFW00363-2014-00750,Chateau Phelan Segur,2014,"St. Estephe, Bordeaux",波爾多,750ml,CVBG,242.81,5%,351.69,N/A,N/A,350,109,N/A,2017-08-01 08:05,180,Red,紅酒,Chateau Phelan Segur,N/A,N/A
3215,CFW00315-2014-00750,Chateau La Fleur Petrus,2014,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,Twins,1374.38,5%,1634.79,N/A,N/A,1630,260,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau La Fleur Petrus,N/A,N/A
3216,CFW00563-2014-00750,Chateau Poitevin,2014,"Medoc, Bordeaux",波爾多,750ml,Twins,54.97,5%,138.70,N/A,N/A,138.7,84,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Poitevin,N/A,N/A
3217,CFW00078-2014-01500,Chateau Palmer,2014,"Margaux, Bordeaux",波爾多,1500ml,CVBG,3115.25,5%,3608.78,N/A,N/A,3608,494,N/A,2017-08-01 08:05,42,Red,紅酒,Chateau Palmer,宝马,N/A
3218,CFW00059-2013-00750,Chateau Lagrange,2013,"St. Julien, Bordeaux",波爾多,750ml,RCA,88.88,5%,177.15,N/A,N/A,177.15,88,N/A,2017-08-01 08:05,10000,Red,紅酒,Chateau Lagrange,N/A,N/A
3219,CFW00196-2012-00750,Chateau Latour Martillac Blanc,2012,"Graves, Bordeaux",波爾多,750ml,CVBG,173.17,5%,272.73,N/A,N/A,270,100,N/A,2017-08-01 08:05,132,White,白酒,Chateau Latour Martillac,N/A,N/A
