,Wine,Vintage,Format,Cost,Qty,Negoce
1598,CHATEAU MOUTON-ROTHSCHILD,2014,750ml,375.0,600,BM
1599,CHATEAU NENIN,2013,750ml,27.0,600,BM
1600,CHATEAU OLIVIER BLANC,2014,750ml,18.0,600,BM
1601,CHATEAU PAVIE,2012,750ml,260.0,600,BM
1602,CHATEAU PHELAN-SEGUR,2014,750ml,23.8,600,BM
1603,CHATEAU PIBRAN,2013,750ml,16.8,600,BM
1604,CHATEAU PIBRAN,2011,750ml,19.4,600,BM
1605,CHATEAU PICQUE CAILLOU,2014,750ml,10.9,600,BM
1606,CHATEAU PONTET-CANET,2011,750ml,70.0,600,BM
1607,CHATEAU PONTET-CANET,2009,750ml,185.0,600,BM
1608,CHATEAU QUINAULT L'ENCLOS,2014,750ml,18.6,600,BM
1609,CHATEAU RABAUD PROMIS,2009,750ml,23.0,600,BM
1610,CHATEAU RAUZAN-SEGLA,2006,750ml,72.0,600,BM
1611,CHATEAU SAINT PIERRE,2013,750ml,27.5,600,BM
1612,CHATEAU SUDUIRAUT,2010,750ml,42.0,600,BM
1613,CHATEAU SUDUIRAUT,2002,750ml,23.0,600,BM
1614,CHATEAU TALBOT,2014,750ml,45.0,600,BM
1615,CHATEAU TALBOT,2010,750ml,57.0,600,BM
1616,CHATEAU VALANDRAUD,2014,750ml,84.0,600,BM
1617,CHATEAU VRAI CANON BOUCHE,2012,750ml,13.0,600,BM
1618,CLEMENTIN DE PAPE CLEMENT,2013,750ml,16.08,600,BM
1619,CLOS L'EGLISE,2007,750ml,50.4,600,BM
1620,CLOS L'EGLISE,2004,750ml,54.0,600,BM
1621,CLOS L'EGLISE,2003,750ml,45.6,600,BM
1622,CLOS MARSALETTE BLANC,2014,750ml,12.4,600,BM
1623,CLOS MARSALETTE ROUGE,2014,750ml,12.7,600,BM
1624,CONNETABLE DU CH. TALBOT,2014,750ml,18.5,600,BM
1625,CONNETABLE DU CH. TALBOT,2013,750ml,16.5,600,BM
1626,DOMAINE DE CHEVALIER BLANC,2014,750ml,60.0,600,BM
1627,DOMAINE DE CHEVALIER ROUGE,2013,750ml,29.0,600,BM
1628,LA PARDE DE HT BAILLY,2012,750ml,17.5,600,BM
1629,LE DOME,2011,750ml,70.0,600,BM
1630,LE PETIT HAUT LAFITTE,2014,750ml,16.2,600,BM
1631,LE PETIT LION/MARQUIS LAS CASE,2012,750ml,29.0,600,BM
1632,LES ALLEES DE CANTEMERLE,2012,750ml,8.95,600,BM
1633,LES FIEFS DE LAGRANGE,2014,750ml,15.5,600,BM
1634,LES PAGODES DE COS,2014,750ml,29.0,600,BM
1635,PASTOURELLE DE CLERC MILON,2013,750ml,21.7,600,BM
1636,SARGET DE GRUAUD LAROSE,2014,750ml,17.5,600,BM
1637,SARGET DE GRUAUD LAROSE,2011,750ml,19.0,600,BM
1638,CHATEAU BEAUMONT,2014,1500ml,15.4,600,BM
1639,CHATEAU DASSAULT,2000,1500ml,90.0,600,BM
1640,CHATEAU DASSAULT,1998,1500ml,72.0,600,BM
1641,CHATEAU TOUR SAINT-BONNET,2014,1500ml,13.9,600,BM
